Path0
4.006364,-8.946424,81.40908
4.006364,-11.53295,85.88908
1.190364,-14.48899,91.00908
-2.649636,-17.26027,95.80908
-4.953636,-20.58581,101.5691
-6.233636,-23.17234,106.0491
-5.977636,-26.12837,111.1691
-4.441636,-28.89965,115.9691
-4.441636,-32.04044,121.4091
-1.881636,-34.81171,126.2091
1.958364,-37.583,131.0091
3.750364,-40.53903,136.1291
5.286365,-43.31031,140.9291
5.286365,-46.4511,146.3691
4.262364,-49.22237,151.1691
1.190364,-51.99366,155.9691
-2.905636,-54.94969,161.0891
-3.417636,-57.90572,166.2091
-3.417636,-60.86176,171.3291
-3.417636,-63.63303,176.1291
-3.417636,-66.58907,181.2491
-1.113636,-68.68176,186.0587
-0.4945005,-65.80053,191.2703
-0.0801035,-64.93576,196.9597
-0.0801035,-62.74222,202.7469
-0.0801035,-61.29853,208.5789
-0.04584023,-60.69528,211.1257
-0.04584023,-60.69528,211.1257
-0.04584023,-59.05688,211.1257
