Path0
0.2737916,-315.079,397.2696
0.2737916,-315.079,402.2542
0.2737916,-314.0792,407.2267
0.2737916,-311.1968,412.2064
0.2737916,-311.1292,415.6214
0.2737916,-313.0677,417.6094
0.2737916,-316.8236,419.5974
0.2737916,-322.3969,421.5854
0.2737916,-329.7875,423.5734
0.2737916,-338.9955,425.5614
-1.760609,-349.6987,424.8457
-4.193578,-362.5415,424.3089
-4.683008,-378.2436,423.5909
-4.700688,-394.8422,423.0937
-2.161881,-413.3895,423.7594
1.251596,-433.8136,426.1792
4.789289,-455.5624,431.0425
7.278039,-479.7303,432.5377
7.573768,-505.2214,431.6739
7.624814,-532.599,431.0467
5.988102,-561.9191,430.7773
5.506956,-593.0567,430.0555
5.438156,-626.0116,429.5555
5.438109,-663.1667,429.0253
5.438109,-699.8776,428.5283
5.438109,-738.4058,428.0313
3.204914,-778.7514,427.7622
0.2229151,-820.9144,427.2652
-2.763362,-864.9592,426.7675
0.1382733,-910.7986,431.7377
2.937597,-948.4702,436.8211
2.448569,-945.7646,443.884
2.419841,-945.038,451.3448
2.419829,-946.7324,458.8692
1.31094,-951.2214,466.6982
