Path0
17.67819,307.7211,684.7939
17.67819,315.3738,684.7939
17.67819,320.5157,689.7345
17.67819,322.3296,694.9815
17.67819,321.1503,700.5784
17.67819,317.1252,705.8254
19.32508,317.0627,711.1719
19.94266,317.0627,716.1631
23.03057,317.0627,720.3404
25.08918,315.9778,725.1774
25.08916,311.2649,731.0558
25.08918,308.446,738.4701
27.68096,303.6173,747.0638
28.35232,294.6381,759.5238
30.06677,285.9063,772.8359
33.45031,279.2608,787.0784
33.96594,275.9639,803.5079
37.36206,273.6089,817.6898
38.02133,270.2751,833.778
37.08335,268.7832,844.2252
32.83654,267.6283,848.412
27.66726,263.9478,854.7612
20.96539,255.0959,868.1565
15.05202,247.2799,879.9832
8.350189,238.4218,893.3869
2.831036,231.1269,904.4252
0.2012146,222.6285,916.6428
-0.2774912,218.7079,934.1724
-0.3121164,211.5177,946.8157
-5.441287,203.9414,958.815
-12.53734,194.5623,973.0071
-18.05649,187.2673,984.0454
-23.68056,180.0434,997.3152
-26.92828,176.9634,1013.066
-32.72686,174.6047,1026.887
-34.76303,171.6478,1041.565
-40.98669,164.5194,1054.039
-47.2942,156.1828,1066.654
-49.31846,146.9187,1079.778
-50.60513,141.7479,1094.156
-51.38747,138.8904,1109.288
-54.05477,135.8478,1125.784
-54.43742,132.141,1139.084
-54.44257,122.3839,1153.166
-54.44257,113.872,1165.919
-54.44257,110.6148,1181.542
-57.40553,105.1006,1195.4
-57.50008,101.8831,1211.968
-57.34324,98.49307,1228.445
-56.45562,94.15971,1245.299
-55.50883,89.51674,1263.012
-54.6212,85.17165,1279.663
-53.67441,80.74104,1296.842
-52.72762,76.1075,1314.656
-51.95834,71.29469,1330.889
-51.95834,61.99469,1344.378
-49.58876,53.41007,1357.6
-43.67538,45.59409,1369.427
-37.76201,37.77811,1381.253
-30.61936,31.45946,1395.726
-23.8335,29.02837,1409.558
-16.59522,26.48425,1424.037
-9.356952,23.94014,1438.514
-8.491723,17.61676,1451.981
-8.137497,14.61137,1467.299
-8.126742,5.483288,1481.263
-0.5867324,2.547505,1495.328
-0.05048064,0.06119251,1512.611
0.008260465,-2.390333,1530.897
0.008310216,-4.840154,1549.166
0.008341783,-7.289976,1567.434
0.008371376,-9.586683,1584.561
3.832002,-12.11774,1599.865
4.286003,-15.12482,1614.947
4.291276,-18.22527,1631.035
4.291276,-21.13194,1646.118
4.165872,-23.86202,1662.001
-2.619665,-26.25199,1675.572
-5.715099,-29.36053,1691.062
-6.108588,-32.34121,1706.144
-6.111835,-35.63543,1723.238
-6.111835,-34.65798,1730.655
-6.111835,-34.65798,1737.975
