Path0
1.146463,-12.6125,694.7314
1.146463,-15.48194,699.7014
-1.766708,-18.35137,704.6714
-2.826968,-21.22304,709.6453
-3.366209,-24.09681,714.6228
-4.947489,-26.95966,719.5814
-6.007749,-29.82909,724.5514
-7.333086,-32.69852,729.5214
-7.333086,-35.56796,734.4915
-7.333086,-38.43936,739.4648
-6.278792,-41.30681,744.4314
-6.278792,-41.04134,749.4925
-6.278792,-38.21137,755.2841
-6.278792,-38.65475,761.0989
-6.278792,-42.12709,767.2864
-6.278792,-44.03897,773.8467
-6.278792,-41.5111,780.751
-6.278792,-41.40807,787.9258
-6.278792,-43.72485,795.3173
-6.278792,-48.52298,802.8144
-6.013809,-56.25314,810.3636
-2.302871,-55.49975,814.2032
1.673131,-52.73318,816.9367
5.9142,-53.08157,819.8524
6.974464,-56.53809,822.5859
8.299781,-63.02357,825.3194
5.744686,-66.80733,827.471
4.943151,-66.80733,830.2496
4.943151,-66.80733,833.9373
4.943151,-66.81064,838.2185
4.943151,-66.80733,843.1177
4.943151,-66.80733,848.1332
4.943151,-66.80733,853.1589
4.943151,-66.80733,858.7043
4.943151,-66.80733,865.6066
4.943151,-66.81461,872.9723
4.943151,-66.80733,880.4398
