Path0
1.194878,32.40179,274.9619
1.194878,32.19666,282.6084
1.194878,29.56845,290.256
1.194878,24.82147,297.0558
1.194878,23.64952,303.594
-0.2344133,22.60502,309.4536
-2.895783,21.88624,314.6822
-3.419108,21.41524,320.0738
-3.419108,20.93833,325.5168
-0.9784045,20.71982,330.3267
1.636705,20.71982,335.099
4.251815,20.71982,339.8714
6.346562,20.71982,345.1482
4.428813,20.71982,350.0906
1.813701,20.71982,354.8629
-0.8014081,20.71982,359.6352
-2.897315,20.71982,364.5405
-1.851274,20.71982,369.7145
-0.9743875,20.71982,374.9427
-0.1078694,22.25094,380.0768
-0.1078694,25.08531,384.9884
