Path0
0.8551635,-36.30608,1051.937
0.8551635,-35.85816,1057.056
0.8551635,-35.43818,1061.857
2.259083,-35.25193,1066.515
2.459643,-33.3994,1071.608
2.459643,-30.86135,1076.449
1.857963,-28.43742,1081.403
-1.150436,-28.50055,1085.195
-2.554355,-31.05915,1089.869
0.05253464,-35.25193,1093.797
0.05253464,-35.1266,1098.985
0.05253464,-32.28366,1103.967
-1.793298,-31.6198,1108.806
-1.793298,-33.55238,1114.388
-4.067278,-30.63202,1119.254
-5.721082,-29.97609,1124.322
-8.036931,-31.87994,1127.508
-5.61562,-33.30519,1131.468
-3.21562,-37.27942,1136.635
-3.919656,-38.07316,1141.759
-7.25,-36.66427,1145.935
-5.01,-37.98273,1151.175
-4.672405,-39.84701,1154.167
-4.672405,-39.84701,1154.167
-4.672405,-39.84701,1154.167
-4.672405,-39.84701,1154.167
-4.672405,-39.84701,1154.167
-4.672405,-39.84701,1154.167
