Path0
0.6673098,-1.773323,565.1146
0.6673098,-0.128695,569.6331
0.6673098,1.62718,574.4573
0.6673098,3.271354,578.9747
0.6673098,5.026448,583.7968
0.6673098,5.079237,588.8643
-0.334862,5.079238,593.3476
-1.3626,5.079239,598.2466
-3.947771,5.079237,604.0087
-3.947771,5.079239,611.5795
-1.452588,5.079236,618.7958
0.5889244,5.079238,625.6343
0.5889244,5.079236,633.4639
0.5889244,5.079238,641.2935
0.5889244,5.079236,648.6337
0.5889244,5.079238,656.4632
0.5889244,5.07924,663.6446
0.8449244,2.217299,669.0455
4.684925,-0.5539811,673.8455
4.684925,-3.510015,678.9655
2.380924,-6.466051,684.0854
2.124924,-9.422083,689.2054
0.07692438,-12.19336,694.0054
0.07692438,-15.1494,699.1254
2.892925,-18.10543,704.2454
5.196925,-20.87671,709.0455
5.196925,-23.83275,714.1655
5.196925,-26.60403,718.9655
4.684925,-29.56006,724.0854
3.148925,-32.51609,729.2054
2.636925,-35.28737,734.0054
0.07692438,-38.2434,739.1254
-1.459076,-41.19944,744.2454
-5.299076,-43.97072,749.0455
-5.555076,-46.92675,754.1655
-5.555076,-45.44372,759.111
-5.555076,-43.3735,764.7814
-5.555076,-44.35213,770.4695
-5.555076,-41.88327,776.9319
-5.555076,-40.74516,783.7206
-5.555076,-42.01374,790.3395
-5.555076,-45.85817,797.6074
-5.555076,-51.80038,804.4896
-4.218379,-56.77659,811.4539
-0.6874316,-55.63681,817.4601
2.618858,-53.07003,823.0576
6.145566,-53.25409,829.0281
9.672275,-50.3778,834.9987
12.97856,-49.53683,840.5962
16.50527,-51.13108,846.5668
18.26834,-52.95349,852.9229
18.70207,-51.33708,858.9257
20.22011,-49.06595,865.0186
-53.36466,-57.38542,848.7615
-53.36466,-59.39003,854.8265
-50.40307,-59.39002,859.9565
-47.08587,-59.39002,864.5366
-43.98302,-59.39002,868.7924
-40.6733,-59.39002,873.3319
-37.36359,-59.39002,877.8714
-34.26073,-59.39002,882.1272
-33.4333,-59.39001,887.4755
-33.4333,-59.39001,892.7423
-32.60587,-59.39001,898.0906
-31.57158,-59.39001,903.0204
-28.67558,-58.25024,907.6948
-25.36587,-55.61057,912.2343
-22.05615,-56.15216,916.7737
-18.9533,-57.0052,921.0295
-15.64358,-54.42054,925.569
-12.54072,-54.33299,929.8248
-9.231009,-56.73087,934.3643
-5.921294,-61.70038,938.9038
-2.476967,-66.80733,943.618
